parent.pop,elevation.group,elev_m,Lat,Long,timeframe,year,cwd,pck,ppt,tmn,tmx,ann_tmean,mean_diurnal_range,temp_seasonality,temp_ann_range,ann_ppt,ppt_seasonality,tmean_wettest_month,tmean_driest_month,ppt_warmest_month,ppt_coldest_month,Season
BH,low,511.4294422,37.40985,-119.96458,historic,1975,68.58916666666667,0,52.266666666666666,6.949166666666667,22.164166666666667,14.556666666666667,15.215,7.28124312979257,33.51,627.1999999999999,107.43033870907252,7.73,24.009999999999998,0.03,86.15,Water Year
BH,low,511.4294422,37.40985,-119.96458,historic,1976,82.87333333333333,0,29.240000000000002,6.6049999999999995,22.386666666666667,14.495833333333334,15.781666666666668,6.642091960072564,35.31,350.88,95.08700930375119,8.53,21.185,0.79,7.71,Water Year
BH,low,511.4294422,37.40985,-119.96458,historic,1977,87.0975,0,20.33,7.3758333333333335,23.240000000000002,15.307916666666667,15.864166666666668,7.049535271057149,35.43,243.95999999999998,81.48049566660511,5.4399999999999995,25.137500000000003,0,48.05,Water Year
BH,low,511.4294422,37.40985,-119.96458,historic,1978,70.51166666666667,0,85.51666666666667,8.724166666666667,23.01,15.867083333333333,14.285833333333333,5.869599823099811,30.259999999999998,1026.2,105.06336585562602,9.41,22.386666666666667,0,138.22,Water Year
BH,low,511.4294422,37.40985,-119.96458,historic,1979,72.67666666666666,0,49.2525,7.611666666666666,22.965833333333332,15.28875,15.354166666666668,7.465320770371857,34.89,591.0300000000001,123.27609672689523,6.515,22.19125,3.21,51.46,Water Year
BH,low,511.4294422,37.40985,-119.96458,historic,1980,71.23583333333333,0,59.443333333333335,8.03,22.8475,15.43875,14.8175,6.016251522864019,31.989999999999995,713.32,122.55134255836028,9.065000000000001,21.605,2.02,236.09,Water Year
BH,low,511.4294422,37.40985,-119.96458,historic,1981,79.75333333333333,0,31.678333333333335,8.665000000000001,24.544999999999998,16.605,15.879999999999999,6.5737867874819855,32.94,380.14,133.87706516368473,9.870000000000001,24.583750000000002,0,28.73,Water Year
BH,low,511.4294422,37.40985,-119.96458,historic,1982,65.91833333333334,0.585,80.91,8.0175,21.976666666666667,14.997083333333334,13.959166666666667,6.369923097271389,33.06,970.9200000000001,88.13513204122677,5.635,18.12,3.35,202.88,Water Year
BH,low,511.4294422,37.40985,-119.96458,historic,1983,64.285,0,96.61166666666666,8.018333333333333,21.405,14.711666666666666,13.386666666666667,6.713966221559535,31.24,1159.3400000000001,91.95753805719075,9.93,21.5925,2.47,149.3,Water Year
BH,low,511.4294422,37.40985,-119.96458,historic,1984,75.2625,0,43.778333333333336,8.5275,23.536666666666665,16.032083333333333,15.009166666666665,7.143179346358484,34.26,525.34,147.04209321116184,10.355,25.555,1.47,6.26,Water Year
BH,low,511.4294422,37.40985,-119.96458,historic,1985,75.55416666666666,0,39.245000000000005,7.6258333333333335,22.034166666666668,14.83,14.408333333333335,7.1572874496113155,34.51,470.94,110.38445175917425,9.825,26.475,0,22.49,Water Year
BH,low,511.4294422,37.40985,-119.96458,historic,1986,73.58416666666666,0,63.5625,8.2225,22.634166666666665,15.428333333333333,14.411666666666667,6.059464547801282,33.32,762.7500000000001,133.99882772792787,10.095,23.71833333333333,0,58.05,Water Year
BH,low,511.4294422,37.40985,-119.96458,historic,1987,81.46166666666667,0,26.9925,7.9366666666666665,23.363333333333333,15.65,15.426666666666666,6.426106201199208,33.08,323.91,144.12293012600068,8.99,23.427500000000002,0,58.41,Water Year
BH,low,511.4294422,37.40985,-119.96458,historic,1988,77.97916666666667,0,33.52916666666667,8.04,23.5275,15.78375,15.487499999999999,6.812786149119637,35.18,402.3499999999999,98.51235115753134,13.605,24.445,0,80.26,Water Year
BH,low,511.4294422,37.40985,-119.96458,historic,1989,76.17666666666666,0,40.501666666666665,7.690833333333334,23.088333333333335,15.389583333333334,15.3975,6.848161816513357,35.85,486.02,108.67138354377609,11.3,22.125,0,27.74,Water Year
BH,low,511.4294422,37.40985,-119.96458,historic,1990,74.3375,0,33.22666666666667,7.781666666666666,23.1125,15.447083333333333,15.330833333333334,6.8166915656728335,34.56,398.72,95.35529837323044,7.285,23.945,0,75.66,Water Year
BH,low,511.4294422,37.40985,-119.96458,historic,1991,75.95083333333334,0,38.016666666666666,7.351666666666667,22.924166666666668,15.137916666666667,15.5725,7.090609814245795,36.77,456.2,229.6167240793915,7.8999999999999995,26.130000000000003,0,28.82,Water Year
